2026-01-28 12:24:29,918 INFO  Logger.cs: 70 - 
2026-01-28 13:43:25,461 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Baseplate Assem-1
2026-01-28 13:43:25,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Baseplate Assem-1
2026-01-28 13:43:25,461 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm Base Assem-1
2026-01-28 13:43:25,462 INFO  ExportHelperExtension.cs: 1136 - Found 79 in Arm Base Assem-1
2026-01-28 13:43:25,462 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Arm Base Assem-1
2026-01-28 13:43:25,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left Assem-1
2026-01-28 13:43:25,463 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Left Assem-1
2026-01-28 13:43:25,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left Assem-1
2026-01-28 13:43:25,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right Assem-2
2026-01-28 13:43:25,464 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Right Assem-2
2026-01-28 13:43:25,464 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Right Assem-2
2026-01-28 13:43:25,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-1
2026-01-28 13:43:25,464 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-1
2026-01-28 13:43:25,465 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-1
2026-01-28 13:43:25,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-3
2026-01-28 13:43:25,465 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-3
2026-01-28 13:43:25,465 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-3
2026-01-28 13:43:25,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-4
2026-01-28 13:43:25,466 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-4
2026-01-28 13:43:25,466 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-4
2026-01-28 13:43:25,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector Assem-3
2026-01-28 13:43:25,467 INFO  ExportHelperExtension.cs: 1136 - Found 80 in End Effector Assem-3
2026-01-28 13:43:25,467 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector Assem-3
2026-01-28 13:43:25,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tri Assem-2
2026-01-28 13:43:25,468 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-2
2026-01-28 13:43:25,468 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tri Assem-2
2026-01-28 13:43:25,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links Assembly-7
2026-01-28 13:43:25,469 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Links Assembly-7
2026-01-28 13:43:25,469 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links Assembly-7
2026-01-28 13:43:25,469 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-5
2026-01-28 13:43:25,470 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-5
2026-01-28 13:43:25,470 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-5
2026-01-28 13:43:25,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tri Assem-1
2026-01-28 13:43:25,470 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-1
2026-01-28 13:43:25,471 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tri Assem-1
2026-01-28 13:43:25,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Final Assembly
2026-01-28 13:43:25,471 INFO  ExportHelperExtension.cs: 1136 - Found 126 in Final Assembly
2026-01-28 13:43:25,472 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [RefAxis] in Final Assembly
2026-01-28 13:43:25,472 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-01-28 13:43:25,472 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2026-01-28 13:43:25,472 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Baseplate Assem-1
2026-01-28 13:43:25,473 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Baseplate Assem-1
2026-01-28 13:43:25,473 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Baseplate Assem-1
2026-01-28 13:43:25,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm Base Assem-1
2026-01-28 13:43:25,473 INFO  ExportHelperExtension.cs: 1136 - Found 79 in Arm Base Assem-1
2026-01-28 13:43:25,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm Base Assem-1
2026-01-28 13:43:25,474 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left Assem-1
2026-01-28 13:43:25,474 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Left Assem-1
2026-01-28 13:43:25,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left Assem-1
2026-01-28 13:43:25,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right Assem-2
2026-01-28 13:43:25,475 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Right Assem-2
2026-01-28 13:43:25,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right Assem-2
2026-01-28 13:43:25,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-1
2026-01-28 13:43:25,584 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-1
2026-01-28 13:43:25,584 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-1
2026-01-28 13:43:25,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-3
2026-01-28 13:43:25,585 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-3
2026-01-28 13:43:25,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-3
2026-01-28 13:43:25,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-4
2026-01-28 13:43:25,586 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-4
2026-01-28 13:43:25,586 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-4
2026-01-28 13:43:25,586 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector Assem-3
2026-01-28 13:43:25,587 INFO  ExportHelperExtension.cs: 1136 - Found 80 in End Effector Assem-3
2026-01-28 13:43:25,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End Effector Assem-3
2026-01-28 13:43:25,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tri Assem-2
2026-01-28 13:43:25,588 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-2
2026-01-28 13:43:25,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tri Assem-2
2026-01-28 13:43:25,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Links Assembly-7
2026-01-28 13:43:25,589 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Links Assembly-7
2026-01-28 13:43:25,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Links Assembly-7
2026-01-28 13:43:25,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-5
2026-01-28 13:43:25,590 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-5
2026-01-28 13:43:25,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-5
2026-01-28 13:43:25,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tri Assem-1
2026-01-28 13:43:25,590 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-1
2026-01-28 13:43:25,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tri Assem-1
2026-01-28 13:43:26,089 INFO  SwAddin.cs: 339 - Loading config tree
2026-01-28 13:43:26,093 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-01-28 13:43:26,097 INFO  SwAddin.cs: 344 - Showing property manager
2026-01-28 13:43:30,668 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:46:40,198 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-01-28 13:46:40,277 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:53:15,857 INFO  SwAddin.cs: 294 - Assembly export called for file Final Assembly
2026-01-28 13:53:15,858 INFO  SwAddin.cs: 299 - Save is required
2026-01-28 13:53:15,858 INFO  SwAddin.cs: 313 - Saving assembly
2026-01-28 13:53:16,541 INFO  SwAddin.cs: 316 - Opening property manager
2026-01-28 13:53:16,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Final Assembly
2026-01-28 13:53:16,543 INFO  ExportHelperExtension.cs: 1136 - Found 132 in Final Assembly
2026-01-28 13:53:16,544 INFO  ExportHelperExtension.cs: 1145 - Found 15 features of type [CoordSys] in Final Assembly
2026-01-28 13:53:16,544 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-01-28 13:53:16,545 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2026-01-28 13:53:16,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Baseplate Assem-1
2026-01-28 13:53:16,545 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Baseplate Assem-1
2026-01-28 13:53:16,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Baseplate Assem-1
2026-01-28 13:53:16,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm Base Assem-1
2026-01-28 13:53:16,547 INFO  ExportHelperExtension.cs: 1136 - Found 79 in Arm Base Assem-1
2026-01-28 13:53:16,547 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Arm Base Assem-1
2026-01-28 13:53:16,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left Assem-1
2026-01-28 13:53:16,548 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Left Assem-1
2026-01-28 13:53:16,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left Assem-1
2026-01-28 13:53:16,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right Assem-2
2026-01-28 13:53:16,549 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Right Assem-2
2026-01-28 13:53:16,549 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Right Assem-2
2026-01-28 13:53:16,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-1
2026-01-28 13:53:16,550 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-1
2026-01-28 13:53:16,550 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-1
2026-01-28 13:53:16,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-3
2026-01-28 13:53:16,551 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-3
2026-01-28 13:53:16,551 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-3
2026-01-28 13:53:16,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-4
2026-01-28 13:53:16,552 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-4
2026-01-28 13:53:16,552 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-4
2026-01-28 13:53:16,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector Assem-3
2026-01-28 13:53:16,553 INFO  ExportHelperExtension.cs: 1136 - Found 80 in End Effector Assem-3
2026-01-28 13:53:16,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector Assem-3
2026-01-28 13:53:16,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tri Assem-2
2026-01-28 13:53:16,554 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-2
2026-01-28 13:53:16,554 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tri Assem-2
2026-01-28 13:53:16,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links Assembly-7
2026-01-28 13:53:16,555 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Links Assembly-7
2026-01-28 13:53:16,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links Assembly-7
2026-01-28 13:53:16,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-5
2026-01-28 13:53:16,556 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-5
2026-01-28 13:53:16,556 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-5
2026-01-28 13:53:16,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tri Assem-1
2026-01-28 13:53:16,557 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-1
2026-01-28 13:53:16,557 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tri Assem-1
2026-01-28 13:53:16,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Final Assembly
2026-01-28 13:53:16,558 INFO  ExportHelperExtension.cs: 1136 - Found 132 in Final Assembly
2026-01-28 13:53:16,558 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [RefAxis] in Final Assembly
2026-01-28 13:53:16,559 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-01-28 13:53:16,559 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2026-01-28 13:53:16,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Baseplate Assem-1
2026-01-28 13:53:16,559 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Baseplate Assem-1
2026-01-28 13:53:16,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Baseplate Assem-1
2026-01-28 13:53:16,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm Base Assem-1
2026-01-28 13:53:16,560 INFO  ExportHelperExtension.cs: 1136 - Found 79 in Arm Base Assem-1
2026-01-28 13:53:16,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm Base Assem-1
2026-01-28 13:53:16,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left Assem-1
2026-01-28 13:53:16,561 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Left Assem-1
2026-01-28 13:53:16,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left Assem-1
2026-01-28 13:53:16,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right Assem-2
2026-01-28 13:53:16,562 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Right Assem-2
2026-01-28 13:53:16,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right Assem-2
2026-01-28 13:53:16,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-1
2026-01-28 13:53:16,563 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-1
2026-01-28 13:53:16,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-1
2026-01-28 13:53:16,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-3
2026-01-28 13:53:16,564 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-3
2026-01-28 13:53:16,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-3
2026-01-28 13:53:16,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-4
2026-01-28 13:53:16,565 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-4
2026-01-28 13:53:16,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-4
2026-01-28 13:53:16,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector Assem-3
2026-01-28 13:53:16,565 INFO  ExportHelperExtension.cs: 1136 - Found 80 in End Effector Assem-3
2026-01-28 13:53:16,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End Effector Assem-3
2026-01-28 13:53:16,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tri Assem-2
2026-01-28 13:53:16,566 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-2
2026-01-28 13:53:16,567 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tri Assem-2
2026-01-28 13:53:16,567 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Links Assembly-7
2026-01-28 13:53:16,567 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Links Assembly-7
2026-01-28 13:53:16,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Links Assembly-7
2026-01-28 13:53:16,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel Assem-5
2026-01-28 13:53:16,568 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-5
2026-01-28 13:53:16,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel Assem-5
2026-01-28 13:53:16,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tri Assem-1
2026-01-28 13:53:16,569 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-1
2026-01-28 13:53:16,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tri Assem-1
2026-01-28 13:53:16,857 INFO  SwAddin.cs: 339 - Loading config tree
2026-01-28 13:53:16,858 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-01-28 13:53:16,863 INFO  SwAddin.cs: 344 - Showing property manager
2026-01-28 13:53:19,991 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:56:09,523 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:57:48,022 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:57:51,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:57:55,669 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:59:40,323 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:59:44,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:59:47,863 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 13:59:56,765 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-01-28 14:01:00,713 INFO  SwAddin.cs: 294 - Assembly export called for file Final Assembly
2026-01-28 14:01:00,713 INFO  SwAddin.cs: 299 - Save is required
2026-01-28 14:01:00,714 INFO  SwAddin.cs: 313 - Saving assembly
2026-01-28 14:01:01,370 INFO  SwAddin.cs: 316 - Opening property manager
2026-01-28 14:01:01,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Final Assembly
2026-01-28 14:01:01,371 INFO  ExportHelperExtension.cs: 1136 - Found 132 in Final Assembly
2026-01-28 14:01:01,371 INFO  ExportHelperExtension.cs: 1145 - Found 15 features of type [CoordSys] in Final Assembly
2026-01-28 14:01:01,372 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-01-28 14:01:01,372 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2026-01-28 14:01:01,372 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Baseplate Assem-1
2026-01-28 14:01:01,373 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Baseplate Assem-1
2026-01-28 14:01:01,373 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Baseplate Assem-1
2026-01-28 14:01:01,373 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm Base Assem-1
2026-01-28 14:01:01,374 INFO  ExportHelperExtension.cs: 1136 - Found 79 in Arm Base Assem-1
2026-01-28 14:01:01,374 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Arm Base Assem-1
2026-01-28 14:01:01,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left Assem-1
2026-01-28 14:01:01,375 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Left Assem-1
2026-01-28 14:01:01,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left Assem-1
2026-01-28 14:01:01,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right Assem-2
2026-01-28 14:01:01,376 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Right Assem-2
2026-01-28 14:01:01,376 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Right Assem-2
2026-01-28 14:01:01,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-1
2026-01-28 14:01:01,377 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-1
2026-01-28 14:01:01,377 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-1
2026-01-28 14:01:01,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-3
2026-01-28 14:01:01,378 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-3
2026-01-28 14:01:01,378 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-3
2026-01-28 14:01:01,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-4
2026-01-28 14:01:01,379 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-4
2026-01-28 14:01:01,379 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Wheel Assem-4
2026-01-28 14:01:01,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector Assem-3
2026-01-28 14:01:01,380 INFO  ExportHelperExtension.cs: 1136 - Found 80 in End Effector Assem-3
2026-01-28 14:01:01,380 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector Assem-3
2026-01-28 14:01:01,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tri Assem-2
2026-01-28 14:01:01,381 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Tri Assem-2
2026-01-28 14:01:01,382 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tri Assem-2
2026-01-28 14:01:01,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links Assembly-7
2026-01-28 14:01:01,383 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Links Assembly-7
2026-01-28 14:01:01,383 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links Assembly-7
2026-01-28 14:01:01,384 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel Assem-5
2026-01-28 14:01:01,384 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Wheel Assem-5
